Vehicle_ID,Pre_Accident_Value,Cost_of_repair,odometer,engine_displacement,Damage_Type,make_nm,model_nm,fuel_type,Age,Sale_Price
2857,10115,13584.6,169255,3123,Front End,Audi,A6,Petrol,12,2000
2409,7641.057143,4175.4,22679,1368,Front End,Jeep,Renegade,Petrol,1,6900
1463,8543.01,13721.1,187759,2996,Vandalism,BMW,3,Petrol,9,7000
1383,3927,3798.7,101863,1149,Rear End,Renault,Twingo,Petrol,9,975
2123,14033.6,9655.2,6324,998,Side,Hyundai,i20,Petrol,0,5700
2658,23562,18500,5507,1199,Hail,Opel,Crossland,Petrol,1,9500
2701,7021,6318.3,78360,1598,Rear End,Volkswagen,Golf Plus,Petrol,13,2150
1651,4760,6386.6,244877,1794,Side,Toyota,Corolla Verso,Petrol,12,1900
3004,7735,4268.7,55802,996,Rear End,Opel,Agila,Petrol,4,2900
2987,3599.988,9845,121738,1368,Rear End,FIAT,Grande Punto,Petrol,11,1200
1328,11305,8726.9,30830,1396,Front End,Hyundai,i30,Petrol,4,2950
1466,5355,8200,109841,1598,Side,Opel,Meriva,Petrol,11,1200
597,21428.6,10061.4,22703,1598,Rear End,Volkswagen,Golf VII Variant,Diesel,1,9400
2888,3899.987,8000,151589,1598,All Over,Dacia,Sandero,Petrol,7,1100
1481,10798.3,5705.2,21960,1197,Front End,Skoda,Rapid,Petrol,1,4600
2499,5699.981,9938.4,87784,1388,Front End,Ford,Fiesta,Petrol,9,1700
1553,7378,10614,236812,2497,Side,BMW,5,Petrol,12,4000
1571,3927,6608.9,89882,1388,Front End,Ford,Fusion,Petrol,12,975
1934,3299.989,6220,132596,996,Side,Suzuki,Alto,Petrol,9,1150
80,5355,7450,161879,1997,Side,Volvo,V50,Diesel,12,1600
573,3699.948,5900.3,158308,1248,Front End,Suzuki,Swift,Diesel,10,775
374,14215.68333,12584.3,18935,1685,Side,Hyundai,Tucson,Diesel,1,13400
3018,12700.037,16400.1,56314,1591,Side,Hyundai,ix35,Petrol,6,4050
2969,16065,12553.7,64863,1364,Side,Opel,Astra J Sports Tourer,Petrol,4,6500
3042,26596.6,13022,3443,1395,Front End,Volkswagen,Passat,Petrol,0,8800
2100,7000.056,6398,158147,1197,Rear End,Seat,Altea,Petrol,7,2950
796,4700.5,3737.8,247611,1968,Front End,Volkswagen,Passat,Diesel,9,1950
843,15553.3,31000,231557,2143,Front End,Mercedes-Benz,C,Diesel,7,1600
2229,3099.95,2990.3,118736,1242,Side,Ford,Ka,Petrol,9,1700
162,7378,8027.7,164325,1896,Side,Volkswagen,Golf,Diesel,9,3300
3052,4641,7193.3,72767,1390,Front End,Skoda,Fabia,Petrol,11,500
2916,4870.8,6146.4,11715,1199,Front End,Citroen,Ds3,Petrol,1,4100
1327,7675.5,10196.8,73040,1242,Front End,Ford,Fiesta,Petrol,5,2550
2998,8330,10900,86542,1596,Rear End,Ford,Focus,Petrol,9,2500
2491,9282,3751.7,13576,1086,Side,Hyundai,i10,Petrol,6,3950
422,9599.968,10033.2,149703,1995,Side,BMW,3,Diesel,11,3150
2905,6849.759,16806.7,75198,1198,Water/Flood,Nissan,Micra,Petrol,6,2550
1808,3699.948,3864.5,125284,1328,Side,Suzuki,Swift,Petrol,12,2100
1942,11500.041,12472.6,80944,1591,Front End,Kia,Cee'd,Petrol,4,3200
2153,7000.056,6720.6,81493,1596,Front End,Ford,Focus,Petrol,8,2350
2980,20825,16903.4,78676,1796,All Over,Mercedes-Benz,C,Petrol,6,7500
2956,14999.95,14407.3,21406,999,Front End,Opel,Adam,Petrol,3,3550
965,9100,8297,7559,999,Rear End,Nissan,Micra,Petrol,1,4050
2379,17563,9022.8,13864,1399,Side,Opel,ASTRA K,Petrol,0,8100
1770,3299.989,3162.5,71787,1086,Rear End,Hyundai,i10,Petrol,7,1550
2274,11500.041,11428.8,13641,998,Front End,Ford,Fiesta,Petrol,2,3750
2740,8200.052,11004.9,54420,1198,Side,Volkswagen,Polo V,Petrol,6,3150
1972,4350.045,4986.2,77020,1198,Side,Volkswagen,Fox,Petrol,8,1100
1158,5652.5,6103.7,20102,1149,Front End,Renault,Twingo,Petrol,7,1650
2569,4750.004,5465.9,136145,1339,Front End,Honda,Civic,Petrol,11,2850
772,12521,16326.2,36391,1598,Rear End,Opel,Astra,Diesel,1,5900
158,11424,8907.5,115007,1598,Front End,Skoda,Octavia,Diesel,7,4750
1624,8211,4923.7,49995,1242,Rear End,Suzuki,Splash,Petrol,8,3250
345,11300.002,10401.1,34072,1422,Side,Volkswagen,Polo V,Diesel,4,6600
79,5378.1,5700.6,181876,1910,Front End,Opel,Zafira,Diesel,7,3350
707,26890.8,11179.7,29298,1956,Rear End,Opel,Insignia,Diesel,1,11900
2592,7378,6325.4,77370,1198,Front End,Skoda,Fabia,Petrol,7,2450
1691,5950,8403.4,129002,1498,Rear End,Mercedes-Benz,A,Petrol,12,2100
738,23000,22851.6,21665,1968,Side,Volkswagen,T6,Diesel,2,6200
2089,2950.01,3531.2,131243,1368,Front End,FIAT,Grande Punto,Petrol,10,1100
1730,8403.35,9816.3,17550,1197,Front End,Toyota,Auris,Petrol,1,6200
1074,4165,4575,133698,998,Front End,Toyota,Aygo,Petrol,9,1350
2446,7499.975,13011.4,60926,1699,Front End,Mercedes-Benz,B-Klasse,Petrol,12,2300
2621,3094,3550,137662,1390,Front End,Seat,Ibiza,Petrol,11,1450
1923,5316.682,15021,136061,1796,Front End,Opel,Zafira B,Petrol,8,2050
1935,5250.042,10504.2,152029,1794,Top/Roof,Toyota,Corolla Verso,Petrol,12,1950
212,3151.3,3954.3,222486,1686,Front End,Opel,Astra,Diesel,9,1800
1792,2788.078462,3374.8,114601,1299,Front End,Ford,Fiesta,Petrol,10,825
998,8508.5,13115.9,76339,1360,Side,Citroen,C3,Petrol,5,2750
1119,5950,6629.1,103900,1598,Front End,Opel,Meriva,Petrol,9,2050
2339,11067,9185.7,36849,1229,Front End,Opel,Corsa,Petrol,2,3500
486,13799.954,14761.6,157828,2993,Front End,BMW,3er  Touring,Diesel,7,4600
2183,16806.7,3286.8,20352,1998,Front End,Mazda,3,Petrol,1,9000
2708,17255,16786,51532,1591,Side,Kia,Ceed,Petrol,3,6500
339,7693.330167,13330.6,101506,2148,Front End,Mercedes-Benz,C,Diesel,9,5700
767,5236,3993.2,140413,1399,Rear End,Ford,Fiesta,Diesel,8,1900
2222,2999.99,4034.6,200945,1390,Front End,Volkswagen,Golf,Petrol,14,1400
494,4499.985,2573.4,77425,1992,Front End,Mercedes-Benz,A,Diesel,12,2200
1978,6750.037,8628.6,45227,998,Side,Toyota,Yaris,Petrol,7,2900
2806,4447.11925,5640.9,141575,1598,Front End,Volkswagen,Passat,Petrol,12,2000
2519,5200.062,6944.5,49530,1086,Rear End,Hyundai,i10,Petrol,8,650
447,17647.1,25575.8,6652,1598,Front End,Volkswagen,Golf,Diesel,1,4800
2844,5117,7479,71646,998,Side,Citroen,C1,Petrol,8,1400
2611,8500.051,11011.3,76837,1198,Front End,Nissan,Note,Petrol,5,2150
1320,9800.708085,5153.1,146601,2171,Front End,BMW,5,Petrol,14,3150
1377,5890.5,6726.4,84914,1248,Side,Hyundai,i20,Petrol,6,2400
2805,8700,7909,130052,1699,Front End,Mercedes-Benz,A,Petrol,9,1850
1599,13685,10432.9,42737,1498,Front End,Mercedes-Benz,A,Petrol,6,3500
2235,3500.028,7500,102878,1596,Side,Ford,Focus,Petrol,12,1900
252,10591,4465.7,63636,1560,Top/Roof,Peugeot,308,Diesel,8,3200
2231,23529.4,12358.8,9559,1490,Front End,Opel,Insignia,Petrol,1,9100
626,5300.022,7345.4,222947,1560,Side,Volvo,V50,Diesel,8,2550
549,9075.6,10685.5,20453,1461,Front End,Renault,Kangoo,Diesel,1,3450
2118,5799.941,3186.4,36882,998,Front End,Toyota,Yaris,Petrol,8,2300
1885,3450.048,4216.2,125495,1388,Rear End,Ford,Focus,Petrol,10,1250
2067,11900,9518.3,80700,1598,Side,BMW,1,Petrol,7,4750
1440,8087.5,7098.2,39943,1198,Side,Honda,Jazz,Petrol,4,3950
2070,4100.026,4534.9,74435,998,Front End,Opel,Corsa D,Petrol,9,1100
398,24285.7,12323.2,19837,2191,Side,Mazda,6,Diesel,1,9500
2179,5799.941,12284,93234,1498,Rear End,Mercedes-Benz,A,Petrol,10,2050
1484,8330,7629.5,32049,1229,Side,Opel,Corsa,Petrol,3,2700
1001,4700.5,6092,72524,1198,Side,Volkswagen,Fox,Petrol,9,1050
2066,7000.056,7007.6,94857,1390,Side,Volkswagen,Golf VI Plus,Petrol,9,2300
470,5126.1,14285.7,110069,1248,All Over,FIAT,Punto,Diesel,6,1000
904,3299.989,5462.2,254134,1968,Rear End,Mitsubishi,Grandis,Diesel,12,1000
2011,6899.977,7331.3,86921,1794,Front End,Toyota,Avensis,Petrol,10,2550
650,3800.027,3765.1,272577,1968,Front End,Volkswagen,Passat,Diesel,10,2000
266,4284,4317.7,203675,1598,Rear End,FIAT,Bravo,Diesel,9,1950
1874,4400.025,5383.3,71826,1124,Side,Smart,Forfour,Petrol,12,725
1739,2380,2780.9,126408,998,Rear End,Peugeot,107,Petrol,10,1000
153,7973,8586,203676,2149,Side,Mercedes-Benz,C,Diesel,11,2550
2069,3599.988,5000,126702,1332,Side,Mitsubishi,Colt,Petrol,9,975
2150,7199.976,4666.2,87029,1796,Front End,Opel,Astra H Caravan,Petrol,9,3450
243,8330,9489.5,143699,1991,Front End,Mercedes-Benz,A,Diesel,8,2150
927,4400.025,4294.2,87328,1587,Front End,Citroen,Xsara Picasso,Flexible Fuel,9,1650
2550,1599.955,4198.7,159563,1598,Side,Opel,Meriva,Petrol,14,900
2368,7700.014,6716.1,55142,1242,Front End,Suzuki,Swift,Petrol,6,2150
844,5815.3872,5158,167341,1598,Front End,Volkswagen,Golf VI,Diesel,8,3150
2477,16749.964,11903.6,12149,1591,Hail,Kia,Venga,Petrol,1,6000
2014,4400.025,4915,170534,1229,Front End,Opel,Corsa,Petrol,11,2300
1881,3500,12100,108572,1242,All Over,FIAT,500,Petrol,9,1350
1340,2975,4406,106816,1781,Front End,Seat,Leon,Petrol,15,575
305,11850.02,10383.8,110223,1968,Front End,Volkswagen,Eos,Diesel,7,5000
1506,7973,5026.1,95371,1396,Side,Kia,Cee'd,Petrol,8,2850
888,10650.5,11036.6,194150,2148,Front End,Mercedes-Benz,C,Diesel,9,5600
1546,7021,4108.8,147124,1595,Side,Volkswagen,Golf,Petrol,9,2650
1551,8746.5,8298.5,46047,1149,Rear End,Renault,Twingo,Petrol,3,2650
596,5250.042,8734.3,209795,1968,Front End,Volkswagen,Passat,Diesel,13,2500
728,6100.059,16806.7,78811,1992,Side,Mercedes-Benz,B-Klasse,Diesel,12,2500
1203,3808,3060.8,89069,996,Side,Nissan,Pixo,Petrol,8,1600
1318,3272.5,3452,93814,1598,Front End,Dacia,Logan,Petrol,6,2150
2919,4426.528,5477.2,81616,1396,Front End,Hyundai,i30,Petrol,7,3050
1907,7199.976,6822.9,97100,1368,Rear End,FIAT,Lancia Delta,Petrol,7,3600
924,3391.5,5317.8,257797,1686,Rear End,Opel,Astra,Diesel,8,1300
271,11781,9006.8,100227,1686,Top/Roof,Opel,Zafira,Diesel,6,3600
753,32773.1,15250.9,7492,1968,Side,Audi,A3,Diesel,0,15300
430,3500.028,3171.4,254995,1896,Front End,Audi,A3,Diesel,14,2400
2052,6200.019,6299.8,101378,1598,Front End,Seat,Ibiza SC,Petrol,8,1900
1421,6485.5,7293.8,64054,1587,Side,Citroen,Xsara,Petrol,8,1150
2504,3332,5882.4,52893,1399,Hail,Chevrolet,Kalos,Petrol,11,750
407,5000.023,7142.9,143385,1461,All Over,Dacia,Lodgy,Diesel,5,2450
2543,4046,2890.7,33212,1596,Front End,FIAT,Stilo,Petrol,15,1250
365,17563,11252.6,24579,1598,Side,Volkswagen,GOLF VII,Diesel,1,9400
2104,4199.986,4407.8,44828,1124,Top/Roof,Mitsubishi,Colt CZ3,Petrol,11,825
492,8300.012,7466.7,241945,2993,Vandalism,BMW,5,Diesel,9,3800
2088,8049.993,5937.2,47736,999,Front End,Citroen,C3,Petrol,4,3550
827,8225.01225,24716.8,175249,1995,Side,BMW,120 D,Diesel,10,3550
1419,4481.54,7909.3,24049,1390,Front End,Volkswagen,Golf,Petrol,9,3550
981,6465.666667,16807,68680,999,Rear End,Seat,Leon,Petrol,7,2300
2485,3500.028,5838.4,128673,1349,Front End,Mazda,2,Petrol,8,1400
654,16000.026,11396.1,50200,1560,Rear End,Peugeot,2008 BlueHDi,Diesel,2,7500
1315,5117,8217.5,71903,1198,Front End,Skoda,Fabia,Petrol,10,850
24,11900,8856.5,145812,2204,Side,Honda,CR-V,Diesel,10,5800
1669,7735,5934.9,46403,998,Front End,Toyota,Aygo,Petrol,4,3300
2840,3599.988,7500,144084,1242,Side,FIAT,Panda,Petrol,11,1250
1325,4998,3822.5,55100,996,Rear End,Nissan,Pixo,Petrol,6,1700
228,40756.3,28340.7,5230,1968,Front End,Audi,A4,Diesel,1,11200
2260,8487.4,3528.4,155283,1796,Minor Dents/Scratches,Mercedes-Benz,C180,Petrol,10,4700
1832,8500.051,4206.8,231333,2996,Front End,BMW,3,Petrol,10,4150
1918,5500.061,8661.8,46965,998,Rear End,Opel,Corsa,Petrol,10,875
618,3699.948,2797.2,135944,1461,Front End,Renault,Megane II Grandtour,Diesel,9,950
286,2267.9972,6194.6,169960,1910,Front End,Opel,Vectra,Diesel,10,1600
1439,13685,11932.8,147601,1984,Rear End,Volkswagen,Golf,Petrol,8,4700
1870,4400.025,4952.1,162531,1149,Side,Renault,Clio Iii,Petrol,9,1800
1331,5593,3304.2,75095,1242,Side,FIAT,500,Petrol,8,2800
2838,20210.1,7633.7,19092,1498,Side,Volkswagen,Golf,Petrol,0,14400
1774,5157.671556,10763.4,61099,1242,Front End,FIAT,Punto,Petrol,6,1650
715,8145.8475,15775.3,56973,1685,Front End,Hyundai,ix35,Diesel,3,7500
2025,3450.048,4216.2,125495,1388,Rear End,Ford,Focus,Petrol,11,1100
908,4165,5092.6,205676,1992,Front End,Mercedes-Benz,A-Klasse,Diesel,11,1250
2028,9700.047,9044.9,30445,1149,Front End,Renault,Clio Iv,Petrol,3,4750
2641,10115,10961.6,26806,1229,Rear End,Opel,Corsa,Petrol,4,4400
2094,15899.947,13304.4,90087,1999,Front End,Ford,Focus,Petrol,6,7400
2111,3900.6058,14425.4,18825,998,Rear End,Hyundai,i10,Petrol,3,2800
458,8200.052,14808.4,164823,1598,Front End,Volkswagen,Golf VI Cabriolet,Diesel,6,3700
2480,3399.949,2730.8,100342,1124,Front End,Mitsubishi,Colt,Petrol,10,625
2879,7854,8792.2,70487,1198,Rear End,Volkswagen,Polo,Petrol,8,2600
1761,5355,2615,113480,1595,Side,Volkswagen,Golf,Petrol,13,1600
1053,10234,10413.4,81690,1390,Front End,Seat,Ibiza,Petrol,4,2200
107,9996,7865.1,112127,1896,Side,Volkswagen,Caddy,Diesel,7,2800
1272,8330,16806.7,77294,999,Rear End,Volkswagen,Up,Petrol,3,3300
529,35294.1,17893.5,21248,1950,Side,Mercedes-Benz,E,Diesel,1,19100
1512,7140,2605.4,191841,1995,Side,BMW,3,Petrol,11,4200
50,4641,6800,310663,1896,Side,Volkswagen,New Beetle,Diesel,11,1850
1133,5831,12800,66470,998,Side,Toyota,Aygo,Petrol,8,1600
484,5183.402,6009.1,159427,1896,Side,Volkswagen,Caddy,Diesel,9,3250
935,9520,5217,116888,999,Side,BMW,1,Petrol,8,4400
2910,6399.939,5805.4,179634,1598,Front End,Skoda,Octavia,Petrol,10,1600
2479,9400.048,10127.4,45245,999,Side,Volkswagen,Up,Petrol,5,4050
1813,8600.011,7985.1,90839,1598,Front End,Nissan,Qashqai,Petrol,9,4450
3028,6783,9938.4,87784,1388,Front End,Ford,Fiesta,Petrol,9,1550
1721,13499.955,16122.2,105278,1997,Rear End,Honda,Accord,Petrol,6,8300
1966,11900,14407.2,73167,1591,Front End,Kia,Cee'd Sportswagon,Petrol,6,3100
57,11764.7,13391.7,27866,1560,Front End,Ford,Transit,Diesel,2,5300
1279,5355,9650,94526,1781,Front End,Audi,TT,Petrol,17,1200
189,9520,6252.3,217373,2148,Rear End,Mercedes-Benz,C,Diesel,9,4700
2586,4044.5125,5511.3,94653,1248,Front End,Hyundai,i20,Petrol,6,1900
2520,7563,10372.1,11246,1197,Front End,Nissan,Juke,Petrol,0,4750
227,20504.2,23077.5,18398,1685,Front End,Kia,Optima,Diesel,1,5700
2267,2799.951,4897.5,104026,1240,Front End,Nissan,Micra,Petrol,12,1150
2371,5408.7642,9040,136473,1699,Rear End,Mercedes-Benz,A,Petrol,10,2100
2812,9520,15000,53561,1229,Front End,Opel,Adam,Petrol,4,2300
2789,3332,4621.9,145994,1149,Front End,Renault,Twingo,Petrol,6,775
431,16399.985,9319.3,178080,2143,Side,Mercedes-Benz,E-Klasse,Diesel,6,9900
1431,5117,5282.1,146648,1149,Side,Renault,Twingo,Petrol,9,1700
2403,8500.051,11494.7,125827,1390,Side,Volkswagen,Golf VI,Petrol,6,4350
2633,6899.977,4652.8,72780,1328,All Over,Suzuki,Jimny,Petrol,9,3650
2383,11000.003,15301.8,80225,1984,Front End,Seat,Leon,Petrol,6,4250
1712,11126.5,11941.2,34774,1398,Front End,Opel,Corsa,Petrol,2,4150
1811,3927,6915.1,92543,1360,Side,Peugeot,1007,Petrol,10,1050
1404,9401,3553.5,71812,1598,Burn,Skoda,Roomster,Petrol,8,3350
1507,11483.5,11340.1,91849,1390,Front End,Volkswagen,Touran,Petrol,10,2700
3092,34510,26612.5,120594,2979,Side,BMW,3er,Petrol,4,9700
446,19369.8,7671,19425,1685,Front End,Hyundai,Tucson,Diesel,1,12400
600,7378,4635.3,167602,2231,Mechanical,Toyota,Avensis,Diesel,10,2550
2363,5300.022,5087,59293,1124,Front End,Mitsubishi,Colt,Petrol,6,975
1167,5831,7545.7,176219,1598,Front End,Opel,Zafira,Petrol,8,3200
1592,9163,6905.6,62824,1386,Front End,Nissan,Note,Petrol,5,3200
1245,4879,2999,62074,998,Rear End,Citroen,C1,Petrol,6,1700
1740,15403.4,13065.6,10370,1399,Front End,Opel,Astra,Petrol,1,6200
1791,11450.061,12220.1,50440,1197,Front End,Nissan,PULSAR,Petrol,4,3300
2700,3629.5,10084,117570,1149,Top/Roof,Dacia,Sandero,Petrol,5,1450
1610,11424,16042.8,105800,1699,Rear End,Mercedes-Benz,B,Petrol,9,3050
545,22900.003,40300,100276,2987,Side,Mercedes-Benz,G-Klasse,Diesel,6,6100
1899,3699.948,3021.5,80366,998,Side,Citroen,C1,Petrol,10,1600
2361,3699.948,3255.8,184708,1595,Front End,Volkswagen,Golf V,Petrol,13,1300
2952,13499.955,14015.7,35804,1586,Front End,Suzuki,Swift,Petrol,2,6400
1412,3213,3949.6,126184,1198,Rear End,Volkswagen,Polo,Petrol,14,1350
1346,4383.166667,3346.7,94323,999,Front End,Smart,fortwo coupe,Petrol,7,1900
2636,8092,6145.5,70660,1397,Front End,BMW,Mini,Petrol,8,2800
1080,25585,21436.1,7688,1998,Front End,Mazda,6,Petrol,3,5300
2776,5500.061,5939.7,43213,1242,Front End,FIAT,Panda,Petrol,4,2500
794,14200.032,7468.1,177068,2987,Side,Mercedes-Benz,C,Diesel,6,7300
2460,4899.944,8040.6,21707,1339,Side,Honda,Jazz,Petrol,12,2650
41,7735,11437.4,228341,1968,Front End,Volkswagen,Golf,Diesel,10,1800
167,23949.6,17199.6,13594,1968,Front End,Volkswagen,Golf,Diesel,1,10700
2692,4128.331667,6789.7,5464,1199,Front End,Citroen,C3,Petrol,0,3000
356,16880.25,11872.1,22844,1598,Side,Volkswagen,Golf VII Variant,Diesel,1,7200
2357,2199.953,3046.1,149874,1242,Side,Ford,Fiesta,Petrol,6,2050
511,8699.971,7955.1,173662,1997,Front End,Ford,Mondeo,Diesel,6,3450
2950,13804,14900,33346,1242,Front End,Suzuki,Swift,Petrol,2,2750
2391,2999.99,3378.9,79195,1198,Front End,Volkswagen,Polo,Petrol,14,950
1106,3808,5137.5,94104,1240,Side,Nissan,Micra,Petrol,9,1100
412,4100.026,6605.4,139498,1560,Front End,Peugeot,307,Diesel,11,1650
1983,5900.02,6488.3,170312,1598,Side,Audi,A3 Sportback,Petrol,11,2900
1270,13685,6264.9,45080,1362,Front End,Opel,Astra,Petrol,5,5500
2294,4299.946,3907.4,194841,1598,Rear End,Renault,Megane,Petrol,10,2150
2890,8000.013,9847.3,138818,1995,Side,BMW,1,Petrol,11,2950
445,15672.3,9323.8,24937,1598,Rear End,Opel,Astra,Diesel,1,6200
2997,8925,9500,80240,1398,Hail,Opel,Corsa,Petrol,5,2450
1961,14117.6,6763.8,1556,999,Rear End,Volkswagen,Polo,Petrol,0,7600
2932,6545,4131.3,63583,1206,Front End,Chevrolet,Spark,Petrol,4,2950
2355,8300.012,12415.5,127434,1984,Side,Audi,A4,Petrol,11,2850
2447,15499.988,13249.4,42288,1197,Hail,Seat,Leon,Petrol,2,5900
2161,8200.052,12510,113266,1995,Front End,BMW,3er,Petrol,11,3700
46,4165,4233,205269,1910,Side,Opel,Astra,Diesel,10,1450
2978,8000.013,9847.3,138818,1995,Side,BMW,1,Petrol,11,3600
1756,3899.987,5264.3,178080,1598,Rear End,Mini,Cooper,Petrol,12,2000
307,10222.1,10126.4,218662,2400,Side,Volvo,C30,Diesel,9,2600
1492,11000.003,9712.5,50644,1498,Front End,Mercedes-Benz,A,Petrol,7,2750
557,2000.033,2032,260062,1560,Front End,Peugeot,207,Diesel,11,925
457,7050.036,5026.4,119879,1997,Front End,Ford,Mondeo,Diesel,10,2950
2616,8699.971,11548.3,63699,1396,Front End,Hyundai,i30,Petrol,6,4650
2432,7199.976,16730.3,124052,2405,All Over,Chevrolet,Captiva,Petrol,8,2350
2830,7735,5912.1,23349,1149,Side,Dacia,Sandero,Petrol,2,2850
2964,7199.976,5994.9,34450,998,Front End,Hyundai,i10,Petrol,4,3750
421,8277.316667,22689.1,12223,2191,All Over,Mazda,Cx-5,Diesel,1,6500
1799,7700.014,8363.1,76920,3199,Front End,Mercedes-Benz,CLK,Petrol,16,3450
1861,7350.035,5356.9,49530,1396,Front End,Hyundai,i30,Petrol,9,2800
2643,4564.81025,9271.2,33365,1198,Front End,Skoda,Fabia,Petrol,9,1700
1681,4499.985,4318.1,119887,1798,Front End,Mazda,6,Petrol,11,1750
1598,3899.987,6350,156191,1596,Side,Ford,Focus,Petrol,12,1450
121,4641,12605,228847,1896,Side,Volkswagen,Golf,Diesel,10,1850
1054,7735,6233.2,123718,1598,Undercarriage,Opel,Astra,Petrol,7,3100
2810,11305,16806.7,40235,1199,Front End,Peugeot,208,Petrol,3,2650
3075,7735,11805,81140,1229,Front End,Opel,Corsa,Petrol,5,1700
318,8330,7327,192898,1956,Front End,Opel,Insignia,Diesel,6,4850
2213,3200.029,3170,199122,998,Side,Toyota,Yaris,Petrol,10,2050
1098,4522,5522,137456,1229,Front End,Opel,Corsa,Petrol,7,2650
1929,6800.017,12605,12906,999,Front End,Volkswagen,Up,Petrol,5,1050
2630,2142,2182.6,118171,1108,Front End,FIAT,Panda,Petrol,11,875
1797,3999.947,6033.2,167781,1390,Rear End,Volkswagen,Golf V,Petrol,13,1700
717,13699.994,22373.9,63114,1685,Front End,Hyundai,ix35,Diesel,6,3800
1583,4165,5869.8,132583,1998,Rear End,Renault,Megane,Petrol,13,1300
649,3899.987,2947.4,185332,1968,Rear End,Volkswagen,Touran,Diesel,14,1650
2439,4199.986,6924.4,142819,1598,All Over,Opel,Meriva,Petrol,9,1400
2782,5950,5333,110066,1596,Front End,Ford,Focus,Petrol,9,2850
1378,5236,6700,131600,1364,Front End,Opel,Astra,Petrol,8,2150
196,13361.3,7023.7,5014,1582,Rear End,Hyundai,i30,Diesel,0,7200
2054,10350.025,13330.2,18036,998,Side,Toyota,Yaris,Petrol,2,4800
1851,4050.046,3399.5,147087,1390,Side,Skoda,Fabia,Petrol,12,875
1025,3570,4042,116048,1086,Rear End,Hyundai,i10,Petrol,7,1600
2593,3800.027,4468.2,135228,1242,Side,Ford,Ka,Petrol,8,1500
2758,4700.5,7155.8,154920,1229,Side,Opel,Corsa D,Petrol,8,2350
2063,3800.027,4210.5,106013,1364,Rear End,Opel,Tigra,Petrol,11,1600
39,3213,3293,149037,1686,Side,Opel,Meriva,Diesel,12,1000
2948,20000,1515.1,18768,1498,Rear End,Volkswagen,Golf VII,Petrol,0,12800
1969,5200.062,8333.8,89793,1229,Front End,Opel,Corsa D,Petrol,10,1550
2170,4799.984,8318.8,86935,1796,Front End,Opel,Astra,Petrol,12,2050
2333,10799.964,9594.9,18777,999,Front End,Volkswagen,Up,Petrol,2,3950
1238,5712,6848.1,99754,1198,Side,Seat,Ibiza,Petrol,8,1950
240,13566,12152.8,134144,1968,Front End,Audi,A3,Diesel,6,4450
64,6426,6567.8,207636,1896,Front End,Volkswagen,Golf,Diesel,10,2650
2721,2832.2,3449.6,150067,1242,Rear End,FIAT,Grande Punto,Petrol,12,875
2546,11500.041,18558.2,105088,2435,Side,Volvo,C70,Petrol,10,1300
163,10591,11927.2,166291,1956,Front End,Opel,Astra,Diesel,6,3350
2689,14161,9323,56522,875,Front End,FIAT,500,Petrol,3,6500
1428,9996,10246.4,19598,999,Front End,Volkswagen,Up,Petrol,2,3450
986,10900.043,9480,57917,999,Rear End,Suzuki,Jimny,Petrol,6,4950
2328,4299.946,4493.1,155044,1390,Front End,Skoda,Roomster,Petrol,10,1850
2385,18445,12041.1,133570,3195,Hail,Chevrolet,Captiva,Petrol,12,4550
886,3800.027,8911.7,141778,1992,Front End,Mercedes-Benz,A-Klasse,Diesel,12,1100
146,4779.833333,4367.9,187414,1910,Front End,Opel,Vectra,Diesel,9,2100
1490,4165,4445.2,149732,1229,Side,Opel,Corsa,Petrol,9,1400
1943,25126,15976.2,22871,1595,Front End,Mercedes-Benz,C,Petrol,1,11800
1661,8999.97,9656.1,7966,1242,Front End,Ford,Fiesta,Petrol,3,2200
3049,3332,2150.9,102927,1388,Front End,Ford,Fusion,Petrol,15,825
1759,2950.01,3459.3,147850,1598,Front End,Renault,Modus,Petrol,12,550
1562,16008.4,9329.1,15286,1399,Side,Opel,Astra,Petrol,1,7500
817,2799.98075,11000,206983,1997,Side,Peugeot,307 CC,Diesel,11,1300
488,3965.5917,4466.1,171483,1199,All Over,Volkswagen,Polo V,Diesel,7,2700
774,12199.999,11169.8,49353,1998,Side,Toyota,Avensis,Diesel,5,4650
1876,6127.8098,13041.8,35590,1329,Front End,Toyota,Yaris,Petrol,4,4850
2120,3850.007,4127,36581,998,Front End,Toyota,Aygo,Petrol,12,1600
2769,10115,13630.2,108686,1796,Front End,Mercedes-Benz,E-Klasse,Petrol,13,2250
1977,17647.1,18955,20845,1498,Front End,Volkswagen,GOLF VII,Petrol,1,10000
914,6399.939,8624.6,166950,1968,Side,Volkswagen,Touran,Diesel,11,3650
2743,6902,7546,84611,1396,Front End,Hyundai,i30,Petrol,7,2600
847,2900.03,1770.3,155980,1560,Front End,Ford,Focus,Diesel,11,900
370,7900.053,7442.4,67861,1498,Front End,Ford,Fiesta,Diesel,5,2900
2388,9200.009,8362.3,19814,999,Side,Opel,Karl,Petrol,3,3500
385,7499.975,5623.4,138174,1995,Side,BMW,1,Diesel,8,3750
966,4226.569565,3271,59018,999,Side,Opel,Corsa,Petrol,8,3100
2522,6249.999,11656.3,113473,1598,Front End,Mazda,3,Petrol,9,3150
2102,2999.99,3103.1,141796,1390,Front End,Dacia,Sandero,Petrol,9,1150
2327,4799.984,9356.5,47613,1397,Front End,Renault,Scenic Iii,Petrol,9,2900
